Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/apache-connector/src/test/java/org/glassfish/jersey/apache/connector/NoEntityTest.java",,,,8,,68,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/apache-connector/src/test/java/org/glassfish/jersey/apache/connector/SpecialHeaderTest.java",,,,6,,59,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/apache-connector/src/test/java/org/glassfish/jersey/apache/connector/TimeoutTest.java",,,,7,,70,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/apache-connector/src/test/java/org/glassfish/jersey/apache/connector/TraceSupportTest.java",,,,15,,164,56,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/apache-connector/src/test/java/org/glassfish/jersey/apache/connector/UnderlyingCookieStoreAccessTest.java",,,,1,,22,48,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/apache-connector/src/test/java/org/glassfish/jersey/apache/connector/UnderlyingHttpClientAccessTest.java",,,,1,,24,51,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/main/java/org/glassfish/jersey/grizzly/connector/GrizzlyConnector.java",,,,35,,363,68,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/main/java/org/glassfish/jersey/grizzly/connector/GrizzlyConnectorProvider.java",,,,8,,59,221,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/main/java/org/glassfish/jersey/grizzly/connector/package-info.java",,,,0,,1,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/AsyncTest.java",,,,11,,114,83,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/CustomizersTest.java",,,,8,,89,50,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/FollowRedirectsTest.java",,,,7,,64,49,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/HttpHeadersTest.java",,,,4,,40,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/HugeEntityTest.java",,,,10,,112,73,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/MethodTest.java",,,,10,,65,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/NoEntityTest.java",,,,8,,68,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/ParallelTest.java",,,,6,,96,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/TimeoutTest.java",,,,6,,58,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/TraceSupportTest.java",,,,15,,164,56,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/grizzly-connector/src/test/java/org/glassfish/jersey/grizzly/connector/UnderlyingHttpClientAccessTest.java",,,,1,,24,51,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/main/java/org/glassfish/jersey/jetty/connector/JettyClientProperties.java",,,,2,,17,81,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/main/java/org/glassfish/jersey/jetty/connector/JettyConnector.java",,,,24,,318,107,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/main/java/org/glassfish/jersey/jetty/connector/JettyConnectorProvider.java",,,,2,,30,105,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/main/java/org/glassfish/jersey/jetty/connector/package-info.java",,,,0,,1,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/AsyncTest.java",,,,11,,116,85,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/AuthFilterTest.java",,,,5,,43,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/AuthTest.java",,,,11,,148,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/CookieTest.java",,,,5,,84,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/CustomLoggingFilter.java",,,,4,,40,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/EntityTest.java",,,,15,,110,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/ErrorTest.java",,,,8,,84,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/FollowRedirectsTest.java",,,,9,,98,50,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/GZIPContentEncodingTest.java",,,,5,,67,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/HelloWorldTest.java",,,,18,,178,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/HttpHeadersTest.java",,,,4,,45,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/ManagedClientTest.java",,,,15,,151,96,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/MethodTest.java",,,,15,,96,45,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/NoEntityTest.java",,,,8,,68,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/TimeoutTest.java",,,,7,,94,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/TraceSupportTest.java",,,,15,,164,56,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/connectors/jetty-connector/src/test/java/org/glassfish/jersey/jetty/connector/UnderlyingHttpClientAccessTest.java",,,,1,,24,51,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/glassfish/jersey-gf-ejb/src/main/java/org/glassfish/jersey/gf/ejb/internal/EjbComponentInterceptor.java",,,,2,,17,50,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/glassfish/jersey-gf-ejb/src/main/java/org/glassfish/jersey/gf/ejb/internal/EjbComponentProvider.java",,,,20,,329,63,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/glassfish/jersey-gf-ejb/src/main/java/org/glassfish/jersey/gf/ejb/internal/EjbExceptionMapper.java",,,,4,,40,52,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/glassfish/jersey-gf-ejb/src/main/java/org/glassfish/jersey/gf/ejb/internal/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-http/src/main/java/org/glassfish/jersey/grizzly2/httpserver/GrizzlyHttpContainer.java",,,,36,,324,94,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-http/src/main/java/org/glassfish/jersey/grizzly2/httpserver/GrizzlyHttpContainerProvider.java",,,,1,,14,45,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-http/src/main/java/org/glassfish/jersey/grizzly2/httpserver/GrizzlyHttpServerFactory.java",,,,10,,116,166,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-http/src/main/java/org/glassfish/jersey/grizzly2/httpserver/GrizzlyRequestPropertiesDelegate.java",,,,5,,26,49,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-http/src/main/java/org/glassfish/jersey/grizzly2/httpserver/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-servlet/src/main/java/org/glassfish/jersey/grizzly2/servlet/GrizzlyWebContainerFactory.java",,,,11,,99,185,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/grizzly2-servlet/src/main/java/org/glassfish/jersey/grizzly2/servlet/package-info.java",,,,0,,1,42,
