Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Class,"""org.languagetool.dev.wiktionary.HomophoneExtractor""",1,0,0,2,2,42,4,1
Public Static Method,"""org.languagetool.dev.wiktionary.HomophoneExtractor.main""",,,,,,9,0,
Private Method,"""org.languagetool.dev.wiktionary.HomophoneExtractor.run""",,,,,,30,0,
File,"""languagetool-3.3/languagetool-standalone/src/test/java/org/languagetool/rules/bitext/StandaloneBitextPatternRuleTest.java""",,,,1,,8,22,
Public Class,"""org.languagetool.rules.bitext.StandaloneBitextPatternRuleTest""",1,1,0,1,1,6,4,2
Public Method,"""org.languagetool.rules.bitext.StandaloneBitextPatternRuleTest.testBitextPatternRuleTest""",,,,,,4,0,
File,"""languagetool-3.3/languagetool-standalone/src/test/java/org/languagetool/rules/patterns/RuleNumberScalabilityTest.java""",,,,3,,74,21,
Class,"""org.languagetool.rules.patterns.RuleNumberScalabilityTest""",1,4,0,3,3,67,3,1
Private Static Method,"""org.languagetool.rules.patterns.RuleNumberScalabilityTest.deactivateAllRules""",,,,,,5,0,
Private Static Method,"""org.languagetool.rules.patterns.RuleNumberScalabilityTest.getBaselineTime""",,,,,,13,0,
Public Static Method,"""org.languagetool.rules.patterns.RuleNumberScalabilityTest.main""",,,,,,47,0,
File,"""languagetool-3.3/languagetool-server/src/test/java/org/languagetool/server/HTTPTools.java""",,,,8,,61,25,
Class,"""org.languagetool.server.HTTPTools""",1,2,0,5,5,46,7,1
Private Constructor,"""org.languagetool.server.HTTPTools.HTTPTools""",,,,,,2,0,
Static Method,"""org.languagetool.server.HTTPTools.checkAtUrl""",,,,,,4,0,
Static Method,"""org.languagetool.server.HTTPTools.checkAtUrlByPost""",,,,,,17,1,
Static Method,"""org.languagetool.server.HTTPTools.disableCertChecks""",,,,,,17,6,
Class,"""org.languagetool.server.HTTPTools.disableCertChecks.(Anon_1)""",2,0,0,3,3,10,0,1
Public Method,"""org.languagetool.server.HTTPTools.disableCertChecks.(Anon_1).checkClientTrusted""",,,,,,1,0,
Public Method,"""org.languagetool.server.HTTPTools.disableCertChecks.(Anon_1).checkServerTrusted""",,,,,,1,0,
Public Method,"""org.languagetool.server.HTTPTools.disableCertChecks.(Anon_1).getAcceptedIssuers""",,,,,,3,0,
Public Static Method,"""org.languagetool.server.HTTPTools.getDefaultPort""",,,,,,4,0,
File,"""languagetool-3.3/languagetool-core/src/test/java/org/languagetool/rules/patterns/RuleFilterEvaluatorTest.java""",,,,5,,54,18,
Public Class,"""org.languagetool.rules.patterns.RuleFilterEvaluatorTest""",1,3,0,5,5,44,0,1
Public Method,"""org.languagetool.rules.patterns.RuleFilterEvaluatorTest.testDuplicateKey""",,,,,,8,0,
Public Method,"""org.languagetool.rules.patterns.RuleFilterEvaluatorTest.testGetResolvedArguments""",,,,,,10,0,
Public Method,"""org.languagetool.rules.patterns.RuleFilterEvaluatorTest.testGetResolvedArgumentsWithColon""",,,,,,8,0,
Public Method,"""org.languagetool.rules.patterns.RuleFilterEvaluatorTest.testNoBackReference""",,,,,,7,0,
Public Method,"""org.languagetool.rules.patterns.RuleFilterEvaluatorTest.testTooLargeBackRef""",,,,,,3,0,
File,"""languagetool-3.3/languagetool-language-modules/en/src/main/java/org/languagetool/rules/en/YMDDateCheckFilter.java""",,,,1,,21,22,
Public Class,"""org.languagetool.rules.en.YMDDateCheckFilter""",1,2,0,1,17,17,4,4
Public Method,"""org.languagetool.rules.en.YMDDateCheckFilter.acceptRuleMatch""",,,,,,14,0,
File,"""languagetool-3.3/languagetool-language-modules/de/src/main/java/org/languagetool/rules/de/GermanWordRepeatRule.java""",,,,4,,39,28,
Public Class,"""org.languagetool.rules.de.GermanWordRepeatRule""",1,3,0,4,39,32,10,3
Public Constructor,"""org.languagetool.rules.de.GermanWordRepeatRule.GermanWordRepeatRule""",,,,,,5,0,
Public Method,"""org.languagetool.rules.de.GermanWordRepeatRule.getId""",,,,,,3,0,
Public Method,"""org.languagetool.rules.de.GermanWordRepeatRule.ignore""",,,,,,16,4,
Private Method,"""org.languagetool.rules.de.GermanWordRepeatRule.isPreposition""",,,,,,3,0,
File,"""languagetool-3.3/languagetool-language-modules/en/src/main/java/org/languagetool/synthesis/en/EnglishSynthesizer.java""",,,,4,,75,49,
Package,"""org.languagetool.synthesis.en""",,,,7,,104,71,
Public Class,"""org.languagetool.synthesis.en.EnglishSynthesizer""",1,4,0,4,13,62,31,2
Public Constructor,"""org.languagetool.synthesis.en.EnglishSynthesizer.EnglishSynthesizer""",,,,,,3,0,
Private Method,"""org.languagetool.synthesis.en.EnglishSynthesizer.lookup""",,,,,,8,1,
Public Method,"""org.languagetool.synthesis.en.EnglishSynthesizer.synthesize""",,,,,,16,8,
Public Method,"""org.languagetool.synthesis.en.EnglishSynthesizer.synthesize""",,,,,,26,6,
File,"""languagetool-3.3/languagetool-language-modules/ru/src/main/java/org/languagetool/tagging/disambiguation/ru/RussianHybridDisambiguator.java""",,,,1,,16,27,
Package,"""org.languagetool.tagging.disambiguation.ru""",,,,1,,16,27,
Public Class,"""org.languagetool.tagging.disambiguation.ru.RussianHybridDisambiguator""",2,4,0,1,1,9,9,1
Public Method,"""org.languagetool.tagging.disambiguation.ru.RussianHybridDisambiguator.disambiguate""",,,,,,4,4,
File,"""languagetool-3.3/languagetool-standalone/src/test/java/org/languagetool/rules/patterns/StartupTimePerformanceTest.java""",,,,3,,38,25,
Class,"""org.languagetool.rules.patterns.StartupTimePerformanceTest""",1,4,0,3,3,31,7,1
Public Static Method,"""org.languagetool.rules.patterns.StartupTimePerformanceTest.main""",,,,,,4,1,
Private Method,"""org.languagetool.rules.patterns.StartupTimePerformanceTest.run""",,,,,,6,0,
Private Method,"""org.languagetool.rules.patterns.StartupTimePerformanceTest.run""",,,,,,17,1,
File,"""languagetool-3.3/languagetool-language-modules/ca/src/main/java/org/languagetool/rules/ca/MorfologikCatalanSpellerRule.java""",,,,9,,106,28,
Public Class,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule""",1,4,0,9,79,92,10,4
Public Constructor,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.MorfologikCatalanSpellerRule""",,,,,,5,0,
Private Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.findSuggestion""",,,,,,15,0,
Protected Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.getAdditionalTopSuggestions""",,,,,,15,5,
Public Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.getFileName""",,,,,,3,0,
Public Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.getId""",,,,,,3,0,
Protected Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.getSpellingFileName""",,,,,,3,0,
Private Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.matchPostagRegexp""",,,,,,13,3,
Protected Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.orderSuggestions""",,,,,,11,1,
Public Method,"""org.languagetool.rules.ca.MorfologikCatalanSpellerRule.useInOffice""",,,,,,3,0,
File,"""languagetool-3.3/languagetool-language-modules/de/src/main/java/org/languagetool/synthesis/GermanSynthesizer.java""",,,,4,,52,24,
Public Class,"""org.languagetool.synthesis.GermanSynthesizer""",1,3,0,4,13,45,6,2
Public Constructor,"""org.languagetool.synthesis.GermanSynthesizer.GermanSynthesizer""",,,,,,8,0,
Private Method,"""org.languagetool.synthesis.GermanSynthesizer.getCompoundForms""",,,,,,17,1,
Public Method,"""org.languagetool.synthesis.GermanSynthesizer.synthesize""",,,,,,7,0,
Public Method,"""org.languagetool.synthesis.GermanSynthesizer.synthesize""",,,,,,7,0,
File,"""languagetool-3.3/languagetool-core/src/main/java/org/languagetool/databroker/ResourceDataBroker.java""",,,,8,,16,106,
Public Interface,"""org.languagetool.databroker.ResourceDataBroker""",0,0,1,8,8,12,88,0
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.getFromResourceDirAsStream""",,,,,,1,7,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.getFromResourceDirAsUrl""",,,,,,1,7,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.getFromRulesDirAsStream""",,,,,,1,7,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.getFromRulesDirAsUrl""",,,,,,1,8,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.getResourceDir""",,,,,,1,6,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.getRulesDir""",,,,,,1,6,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.resourceExists""",,,,,,1,5,
Abstract Method,"""org.languagetool.databroker.ResourceDataBroker.ruleFileExists""",,,,,,1,5,
File,"""languagetool-3.3/languagetool-language-modules/de/src/main/java/org/languagetool/rules/de/VerbAgreementRule.java""",,,,16,,410,91,
Public Class,"""org.languagetool.rules.de.VerbAgreementRule""",1,11,0,16,43,391,73,3
Public Constructor,"""org.languagetool.rules.de.VerbAgreementRule.VerbAgreementRule""",,,,,,6,0,
Public Method,"""org.languagetool.rules.de.VerbAgreementRule.getAntiPatterns""",,,,,,3,0,
Public Method,"""org.languagetool.rules.de.VerbAgreementRule.getDescription""",,,,,,3,0,
Public Method,"""org.languagetool.rules.de.VerbAgreementRule.getId""",,,,,,3,0,
Private Method,"""org.languagetool.rules.de.VerbAgreementRule.getPronounSuggestions""",,,,,,29,5,
Private Method,"""org.languagetool.rules.de.VerbAgreementRule.getVerbSuggestions""",,,,,,23,6,
Private Method,"""org.languagetool.rules.de.VerbAgreementRule.hasUnambiguouslyPersonAndNumber""",,,,,,17,4,
Private Method,"""org.languagetool.rules.de.VerbAgreementRule.isFiniteVerb""",,,,,,12,3,
Private Method,"""org.languagetool.rules.de.VerbAgreementRule.isNear""",,,,,,3,3,
