Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Class,"""mortar.bundler.BundleService""",1,4,0,10,10,102,5,1
Constructor,"""mortar.bundler.BundleService.BundleService""",,,,,,5,0,
Private Method,"""mortar.bundler.BundleService.findScopeBundle""",,,,,,3,0,
Public Static Method,"""mortar.bundler.BundleService.getBundleService""",,,,,,8,0,
Public Static Method,"""mortar.bundler.BundleService.getBundleService""",,,,,,8,0,
Method,"""mortar.bundler.BundleService.init""",,,,,,13,0,
Class,"""mortar.bundler.BundleService.init.(Anon_1)""",2,4,0,2,2,10,0,1
Public Method,"""mortar.bundler.BundleService.init.(Anon_1).onEnterScope""",,,,,,3,0,
Public Method,"""mortar.bundler.BundleService.init.(Anon_1).onExitScope""",,,,,,6,0,
Method,"""mortar.bundler.BundleService.loadOne""",,,,,,7,0,
Method,"""mortar.bundler.BundleService.needsLoading""",,,,,,3,0,
Public Method,"""mortar.bundler.BundleService.register""",,,,,,26,3,
Method,"""mortar.bundler.BundleService.saveToRootBundle""",,,,,,17,1,
Method,"""mortar.bundler.BundleService.updateScopedBundleOnCreate""",,,,,,5,1,
File,"""mortar-0.18/mortar/src/test/java/mortar/PresenterTest.java""",,,,21,,157,28,
Public Class,"""mortar.PresenterTest""",1,8,0,9,9,145,12,1
Class,"""mortar.PresenterTest.ChildPresenter""",1,3,2,4,14,19,0,2
Constructor,"""mortar.PresenterTest.ChildPresenter.ChildPresenter""",,,,,,3,0,
Protected Method,"""mortar.PresenterTest.ChildPresenter.extractBundleService""",,,,,,3,0,
Protected Method,"""mortar.PresenterTest.ChildPresenter.onLoad""",,,,,,6,0,
Protected Method,"""mortar.PresenterTest.ChildPresenter.onSave""",,,,,,3,0,
Class,"""mortar.PresenterTest.ParentPresenter""",1,4,0,3,13,18,3,2
Class,"""mortar.PresenterTest.ParentPresenter.(Anon_1)""",2,0,0,0,0,1,0,1
Class,"""mortar.PresenterTest.ParentPresenter.(Anon_2)""",2,0,0,0,0,1,0,1
Public Method,"""mortar.PresenterTest.ParentPresenter.dropView""",,,,,,5,0,
Protected Method,"""mortar.PresenterTest.ParentPresenter.extractBundleService""",,,,,,3,0,
Protected Method,"""mortar.PresenterTest.ParentPresenter.onLoad""",,,,,,4,0,
Class,"""mortar.PresenterTest.SimplePresenter""",1,4,0,5,15,22,0,2
Public Method,"""mortar.PresenterTest.SimplePresenter.dropView""",,,,,,4,0,
Protected Method,"""mortar.PresenterTest.SimplePresenter.extractBundleService""",,,,,,3,0,
Protected Method,"""mortar.PresenterTest.SimplePresenter.onEnterScope""",,,,,,3,0,
Protected Method,"""mortar.PresenterTest.SimplePresenter.onExitScope""",,,,,,3,0,
Protected Method,"""mortar.PresenterTest.SimplePresenter.onLoad""",,,,,,3,0,
Static Class,"""mortar.PresenterTest.SomeView""",1,0,0,0,0,2,0,1
Public Method,"""mortar.PresenterTest.autoDropCallsDrop""",,,,,,8,4,
Public Method,"""mortar.PresenterTest.childPresentersGetTheirOwnBundles""",,,,,,15,4,
Public Method,"""mortar.PresenterTest.dropRetakeReload""",,,,,,10,0,
Public Method,"""mortar.PresenterTest.newViewNewLoad""",,,,,,10,0,
Public Method,"""mortar.PresenterTest.onExitIsFired""",,,,,,7,0,
Public Method,"""mortar.PresenterTest.onLoadOnlyOncePerView""",,,,,,9,1,
