Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ActivityGroup.java",,,,12,,73,38,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ActivityManager.java",,,,125,,1085,1001,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ActivityManagerNative.java",,,,191,,4376,32,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ActivityOptions.java",,,,27,,253,201,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ActivityThread.java",,,,211,,4194,443,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\AirplaneModeSettings.java",,,,16,,101,7,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\AlarmManager.java",,,,12,,83,406,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\AlertDialog.java",,,,66,,366,512,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\AliasActivity.java",,,,2,,75,30,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\AppGlobals.java",,,,4,,21,38,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\AppOpsManager.java",,,,66,,871,506,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Application.java",,,,31,,192,70,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ApplicationErrorReport.java",,,,27,,305,226,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ApplicationLoaders.java",,,,2,,39,26,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ApplicationPackageManager.java",,,,118,,1208,89,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ApplicationThreadNative.java",,,,55,,1136,23,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\BackStackRecord.java",,,,49,,692,18,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ComposedIconInfo.java",,,,6,,72,16,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ConnectionSettings.java",,,,17,,228,11,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ContextImpl.java",,,,205,,1914,123,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\DatePickerDialog.java",,,,12,,115,58,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Dialog.java",,,,97,,584,534,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\DialogFragment.java",,,,26,,259,259,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\DownloadManager.java",,,,59,,691,625,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ExpandableListActivity.java",,,,14,,91,212,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Fragment.java",,,,114,,907,853,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\FragmentBreadCrumbs.java",,,,17,,228,92,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\FragmentManager.java",,,,114,,1539,328,
