Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Constructor,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper.TomahawkSQLiteHelper""",,,,,,3,0,
Public Enum Type,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper.mediaColumn""",1,0,0,2,2,6,0,1
Public Method,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper.mediaColumn.valueOf""",,,,,,0,0,
Public Method,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper.mediaColumn.values""",,,,,,0,0,
Public Method,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper.onCreate""",,,,,,11,3,
Public Method,"""org.tomahawk.libtomahawk.database.TomahawkSQLiteHelper.onUpgrade""",,,,,,117,2,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/database/TomahawkSQLiteHelper.java""",,,,5,,285,29,
Public Class,"""org.tomahawk.libtomahawk.resolver.models.ScriptResolverResult""",1,0,0,1,1,6,0,1
Public Constructor,"""org.tomahawk.libtomahawk.resolver.models.ScriptResolverResult.ScriptResolverResult""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/resolver/models/ScriptResolverResult.java""",,,,1,,8,17,
Package,"""org.tomahawk.tomahawk_android.receiver""",,,,35,,652,514,
Public Abstract Class,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver""",1,3,9,8,8,53,59,2
Public Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.onReceive""",,,,,,27,4,
Protected Abstract Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.parseIntent""",,,,,,2,9,
Protected Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.setIsSameAsCurrentTrack""",,,,,,3,3,
Protected Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.setMbid""",,,,,,3,3,
Protected Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.setSource""",,,,,,3,3,
Protected Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.setState""",,,,,,3,4,
Protected Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.setTimestamp""",,,,,,3,3,
Protected Method,"""org.tomahawk.tomahawk_android.receiver.AbstractPlayStatusReceiver.setTrack""",,,,,,3,5,
File,"""tomahawk-android-0.83/src/org/tomahawk/tomahawk_android/receiver/AbstractPlayStatusReceiver.java""",,,,8,,62,59,
