Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Abstract Method,"""org.bitcoinj.core.BlockChainListener.receiveFromBlock""",,,,,,3,13,
Abstract Method,"""org.bitcoinj.core.BlockChainListener.reorganize""",,,,,,2,8,
File,"""bitcoinj-0.12.3\wallettemplate\src\main\java\wallettemplate\Main.java""",,,,13,,178,38,
Package,"""wallettemplate""",,,,47,,659,90,
Public Class,"""wallettemplate.Main""",1,14,0,7,18,153,38,2
Public Generic Class,"""wallettemplate.Main.OverlayUI""",1,2,0,4,15,39,5,1
Public Constructor,"""wallettemplate.Main.OverlayUI.OverlayUI""",,,,,,4,0,
TypeVariable,"""wallettemplate.Main.OverlayUI.T""",1,0,0,0,0,0,0,1
Public Method,"""wallettemplate.Main.OverlayUI.done""",,,,,,10,2,
Public Method,"""wallettemplate.Main.OverlayUI.outsideClickDismisses""",,,,,,3,0,
Private Method,"""wallettemplate.Main.OverlayUI.outsideClickDismisses.(lambda_expr_1)""",,,,,,1,0,
Public Method,"""wallettemplate.Main.OverlayUI.show""",,,,,,18,3,
Public Static Method,"""wallettemplate.Main.main""",,,,,,3,0,
Public Generic Method,"""wallettemplate.Main.overlayUI""",,,,,,20,4,
Public Generic Method,"""wallettemplate.Main.overlayUI""",,,,,,10,1,
TypeVariable,"""wallettemplate.Main.overlayUI.T""",1,0,0,0,0,0,0,1
TypeVariable,"""wallettemplate.Main.overlayUI.T""",1,0,0,0,0,0,0,1
Private Method,"""wallettemplate.Main.realStart""",,,,,,28,16,
Public Method,"""wallettemplate.Main.setupWalletKit""",,,,,,25,11,
Class,"""wallettemplate.Main.setupWalletKit.(Anon_1)""",2,5,0,1,12,9,2,1
Protected Method,"""wallettemplate.Main.setupWalletKit.(Anon_1).onSetupCompleted""",,,,,,7,2,
Public Method,"""wallettemplate.Main.start""",,,,,,8,0,
Public Method,"""wallettemplate.Main.stop""",,,,,,5,1,
File,"""bitcoinj-0.12.3\orchid\src\com\subgraph\orchid\encoders\Base64.java""",,,,6,,76,31,
Package,"""com.subgraph.orchid.encoders""",,,,35,,566,115,
Public Class,"""com.subgraph.orchid.encoders.Base64""",1,5,0,6,17,72,31,1
Public Static Method,"""com.subgraph.orchid.encoders.Base64.decode""",,,,,,15,5,
Public Static Method,"""com.subgraph.orchid.encoders.Base64.decode""",,,,,,15,5,
Public Static Method,"""com.subgraph.orchid.encoders.Base64.decode""",,,,,,7,6,
Public Static Method,"""com.subgraph.orchid.encoders.Base64.encode""",,,,,,15,5,
Public Static Method,"""com.subgraph.orchid.encoders.Base64.encode""",,,,,,7,5,
Public Static Method,"""com.subgraph.orchid.encoders.Base64.encode""",,,,,,9,5,
File,"""bitcoinj-0.12.3\core\src\main\java\org\bitcoinj\crypto\MnemonicException.java""",,,,5,,27,28,
Public Class,"""org.bitcoinj.crypto.MnemonicException""",1,1,3,2,13,25,13,2
Public Static Class,"""org.bitcoinj.crypto.MnemonicException.MnemonicChecksumException""",1,0,0,1,14,5,3,3
Public Constructor,"""org.bitcoinj.crypto.MnemonicException.MnemonicChecksumException.MnemonicChecksumException""",,,,,,3,0,
Public Constructor,"""org.bitcoinj.crypto.MnemonicException.MnemonicException""",,,,,,3,0,
Public Constructor,"""org.bitcoinj.crypto.MnemonicException.MnemonicException""",,,,,,3,0,
Public Static Class,"""org.bitcoinj.crypto.MnemonicException.MnemonicLengthException""",1,1,0,1,14,5,3,3
Public Constructor,"""org.bitcoinj.crypto.MnemonicException.MnemonicLengthException.MnemonicLengthException""",,,,,,3,0,
Public Static Class,"""org.bitcoinj.crypto.MnemonicException.MnemonicWordException""",1,1,0,1,14,7,4,3
Public Constructor,"""org.bitcoinj.crypto.MnemonicException.MnemonicWordException.MnemonicWordException""",,,,,,4,0,
File,"""bitcoinj-0.12.3\core\src\main\java\org\bitcoinj\crypto\BIP38PrivateKey.java""",,,,6,,134,29,
Package,"""org.bitcoinj.crypto""",,,,234,,2436,968,
Public Class,"""org.bitcoinj.crypto.BIP38PrivateKey""",1,7,0,6,23,121,14,2
Public Constructor,"""org.bitcoinj.crypto.BIP38PrivateKey.BIP38PrivateKey""",,,,,,34,10,
Public Static Class,"""org.bitcoinj.crypto.BIP38PrivateKey.BadPassphraseException""",1,0,0,0,11,2,0,2
Public Method,"""org.bitcoinj.crypto.BIP38PrivateKey.decrypt""",,,,,,9,0,
Private Method,"""org.bitcoinj.crypto.BIP38PrivateKey.decryptEC""",,,,,,40,0,
Private Method,"""org.bitcoinj.crypto.BIP38PrivateKey.decryptNoEC""",,,,,,16,0,
Public Method,"""org.bitcoinj.crypto.BIP38PrivateKey.equals""",,,,,,7,0,
Public Method,"""org.bitcoinj.crypto.BIP38PrivateKey.hashCode""",,,,,,3,0,
File,"""bitcoinj-0.12.3\orchid\src\com\subgraph\orchid\directory\TrustedAuthorities.java""",,,,13,,116,4,
Public Class,"""com.subgraph.orchid.directory.TrustedAuthorities""",1,9,0,11,22,106,0,1
Private Constructor,"""com.subgraph.orchid.directory.TrustedAuthorities.TrustedAuthorities""",,,,,,4,0,
Private Method,"""com.subgraph.orchid.directory.TrustedAuthorities.countV3Servers""",,,,,,9,0,
Public Method,"""com.subgraph.orchid.directory.TrustedAuthorities.getAuthorityServerByIdentity""",,,,,,8,0,
