Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""org.thoughtcrime.securesms.TransportOption.isPlaintext""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.isSms""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.TransportOption.isType""",,,,,,3,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/providers/PartProvider.java""",,,,9,,97,18,
Public Class,"""org.thoughtcrime.securesms.providers.PartProvider""",1,6,0,9,9,78,18,2
Private Method,"""org.thoughtcrime.securesms.providers.PartProvider.copyPartToTemporaryFile""",,,,,,12,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.delete""",,,,,,3,0,
Public Static Method,"""org.thoughtcrime.securesms.providers.PartProvider.getContentUri""",,,,,,4,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.getType""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.insert""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.onCreate""",,,,,,4,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.openFile""",,,,,,25,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.query""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.providers.PartProvider.update""",,,,,,3,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/util/SelectedRecipientsAdapter.java""",,,,9,,84,0,
Public Class,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter""",1,3,0,4,4,72,0,2
Public Interface,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.OnRecipientDeletedListener""",0,1,1,1,1,3,0,0
Public Abstract Method,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.OnRecipientDeletedListener.onRecipientDeleted""",,,,,,1,0,
Public Static Class,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.RecipientWrapper""",1,1,0,3,3,14,0,1
Public Constructor,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.RecipientWrapper.RecipientWrapper""",,,,,,4,0,
Public Method,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.RecipientWrapper.getRecipient""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.RecipientWrapper.isModifiable""",,,,,,3,0,
Public Constructor,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.SelectedRecipientsAdapter""",,,,,,4,0,
Public Constructor,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.SelectedRecipientsAdapter""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.getView""",,,,,,41,0,
Class,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.getView.(Anon_1)""",2,2,0,1,1,9,0,1
Public Method,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.getView.(Anon_1).onClick""",,,,,,7,0,
Public Method,"""org.thoughtcrime.securesms.util.SelectedRecipientsAdapter.setOnRecipientDeletedListener""",,,,,,3,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/jobs/DirectoryRefreshJob.java""",,,,5,,38,0,
Public Class,"""org.thoughtcrime.securesms.jobs.DirectoryRefreshJob""",1,2,0,5,8,29,0,3
Public Constructor,"""org.thoughtcrime.securesms.jobs.DirectoryRefreshJob.DirectoryRefreshJob""",,,,,,6,0,
Public Method,"""org.thoughtcrime.securesms.jobs.DirectoryRefreshJob.onAdded""",,,,,,1,0,
Public Method,"""org.thoughtcrime.securesms.jobs.DirectoryRefreshJob.onCanceled""",,,,,,1,0,
Public Method,"""org.thoughtcrime.securesms.jobs.DirectoryRefreshJob.onRun""",,,,,,11,0,
Public Method,"""org.thoughtcrime.securesms.jobs.DirectoryRefreshJob.onShouldRetry""",,,,,,4,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/crypto/AsymmetricMasterCipher.java""",,,,7,,76,37,
Package,"""org.thoughtcrime.securesms.crypto""",,,,139,,1428,410,
Public Class,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher""",1,7,0,7,7,62,37,1
Public Constructor,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.AsymmetricMasterCipher""",,,,,,3,0,
Public Method,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.decryptBody""",,,,,,14,0,
