Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Static Method,"""com.graphhopper.storage.AbstractGraphStorageTester.getIdOf""",,,,,,13,0,
Public Static Method,"""com.graphhopper.storage.AbstractGraphStorageTester.getIdOf""",,,,,,13,0,
Protected Method,"""com.graphhopper.storage.AbstractGraphStorageTester.initExampleGraph""",,,,,,15,0,
Protected Method,"""com.graphhopper.storage.AbstractGraphStorageTester.newRAMGHStorage""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.setUp""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.tearDown""",,,,,,5,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.test8BytesFlags""",,,,,,38,1,
Class,"""com.graphhopper.storage.AbstractGraphStorageTester.test8BytesFlags.(Anon_1)""",2,0,0,1,1,6,0,1
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.test8BytesFlags.(Anon_1).toString""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testAddLocation""",,,,,,6,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testBounds""",,,,,,15,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testCheckFirstNode""",,,,,,7,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testClone""",,,,,,18,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testComplexDeleteNode""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testComplexDeleteNode2""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testCopyProperties""",,,,,,11,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testCopyTo""",,,,,,29,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testCreateDuplicateEdges""",,,,,,37,2,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testCreateLocation""",,,,,,8,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testDeleteAndOptimize""",,,,,,10,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testDeleteNodeForUnidir""",,,,,,24,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testDeleteNodes""",,,,,,45,6,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testDetachEdge""",,,,,,43,2,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testDirectional""",,,,,,24,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testDozendEdges""",,,,,,23,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testEdgeProperties""",,,,,,33,2,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testEdgeReturn""",,,,,,10,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testEdges""",,,,,,10,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testEnabledElevation""",,,,,,14,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testFlags""",,,,,,19,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testFootMix""",,,,,,10,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testGetAllEdges""",,,,,,22,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testGetAllEdgesWithDelete""",,,,,,31,1,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testGetLocations""",,,,,,15,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testIdenticalNodes""",,,,,,6,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testIdenticalNodes2""",,,,,,7,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testNameIndex""",,,,,,10,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testPillarNodes""",,,,,,42,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testPropertiesWithNoInit""",,,,,,6,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testSetNodes""",,,,,,12,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testSetTooBigDistance_435""",,,,,,14,1,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testSimpleDelete""",,,,,,22,2,
