From Class,To Class,References,From Entities,To Entities
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.DataStore,3,2,3
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.FabricService,7,7,3
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.Profile,2,2,2
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.Profiles,1,1,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.scr.AbstractComponent,4,4,4
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.api.scr.ValidatingReference,17,14,4
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.groups.Group,10,5,6
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.groups.GroupListener,1,1,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.groups.GroupListener.GroupEvent,1,1,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.groups.internal.ZooKeeperGroup,2,1,2
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.openshift.agent.CartridgeGitRepository,3,2,2
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.openshift.agent.ControllerNode,7,6,1
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.openshift.agent.DeploymentUpdater,8,4,4
io.fabric8.openshift.agent.OpenShiftDeployAgent,io.fabric8.openshift.agent.SshSessionFactoryUtils,1,1,1
